"anweight","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdgr","rlgatnd","pray","dscrgrp","ctzcntr","brncntr","livecnta","feethngr","facntr","mocntr","ccrdprs","wrclmch","ctrlife","etfruit","eatveg","dosprt","cgtsmok","alcfreq","alcwkdy","alcwknd","alcbnge","height","weighta","medtrun","stflife","gndr","agea","rshpsts","ipstrgva","vacc19"
0.5616607,60,"5 - Every day",60,5,7,7,"3 - Hardly interested","2 - Very little","3 - Quite able","2 - Very little","3 - Quite confident",5,7,7,3,3,5,6,"Yes",8,"6 - Several times a week","4-6","3 - About the same","No","3 - Unsafe","2 - Good","3 - No",8,8,"Yes",5,"6 - Less often","7 - Never","No","Yes","Yes",NA,"No","Yes","Yes",8,"3 - Somewhat worried",7,"3 - Once a day","3 - Once a day",3,"4 - I don’t smoke now but I used to","2 - Several times a week",13.2,13.2,"4 - Less than monthly",160,65,"Yes",8,"Female",46,"Legally married","2 - Like me","Yes"
0.49654722,120,"5 - Every day",1080,6,2,0,"3 - Hardly interested","2 - Very little","4 - Very able","1 - Not at all","2 - A little confident",2,4,2,5,2,1,6,"Yes",5,"2 - Less than once a month","2","1 - Much less than most","No","1 - Very safe","4 - Bad","2 - Yes to some extent",2,2,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"4 - Very worried",6,"1 - Three times or more a day","2 - Twice a day",2,"6 - I have never smoked","2 - Several times a week",13.2,21.1,"2 - Weekly",172,90,"No",6,"Female",50,"Living with my partner - legally recognised","2 - Like me","Yes"
0.49618843,10,"5 - Every day",120,7,8,6,"3 - Hardly interested","3 - Some","1 - Not at all able","3 - Some","2 - A little confident",6,8,7,6,5,7,7,"Yes",8,"6 - Several times a week","10 or more","3 - About the same","No","3 - Unsafe","2 - Good","3 - No",8,7,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"3 - Somewhat worried",8,"3 - Once a day","3 - Once a day",2,"5 - I have only smoked a few times","4 - 2-3 times a month",13.2,13.2,"4 - Less than monthly",172,70,"No",8,"Female",46,"Legally married","2 - Like me","Yes"
0.7981559,15,"5 - Every day",120,8,6,4,"3 - Hardly interested","1 - Not at all","2 - A little able","2 - Very little","2 - A little confident",7,9,7,5,6,8,8,"Not eligible to vote",7,"6 - Several times a week","3","2 - Less than most","No","2 - Safe","2 - Good","3 - No",8,8,"Yes",9,"5 - Only on special holy days","6 - Less often","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"3 - Somewhat worried",8,"3 - Once a day","3 - Once a day",4,"6 - I have never smoked","6 - Less than once a month",0,12.3,"5 - Never",172,72,"No",8,"Female",17,NA,"2 - Like me","Yes"
0.30436742,60,"4 - Most days",15,5,9,7,"3 - Hardly interested","2 - Very little","2 - A little able","2 - Very little","2 - A little confident",8,8,9,7,7,6,8,"Yes",8,"4 - Several times a month","4-6","3 - About the same","No","2 - Safe","2 - Good","3 - No",10,7,"Yes",9,"3 - Once a week","1 - Every day","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"3 - Somewhat worried",8,"5 - Less than 4 times a week but at least once a week","3 - Once a day",4,"6 - I have never smoked","2 - Several times a week",48.2,51.6,"3 - Monthly",176,80,"No",9,"Male",63,NA,"2 - Like me","Yes"
0.41131517,30,"5 - Every day",210,7,7,7,"1 - Very interested","3 - Some","3 - Quite able","4 - A lot","3 - Quite confident",4,6,7,6,6,6,6,"Yes",7,"5 - Once a week","4-6","3 - About the same","No","2 - Safe","3 - Fair","1 - Yes a lot",7,6,"No",1,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"4 - Very worried",7,"3 - Once a day","3 - Once a day",0,"4 - I don’t smoke now but I used to","2 - Several times a week",13.2,26.4,"4 - Less than monthly",168,72,"No",7,"Female",66,"Legally married","4 - A little like me","Yes"
0.4967167,120,"5 - Every day",90,4,5,8,"1 - Very interested","3 - Some","2 - A little able","2 - Very little","3 - Quite confident",5,8,8,6,6,5,5,"No",8,"7 - Every day","4-6","2 - Less than most","No","2 - Safe","3 - Fair","1 - Yes a lot",7,6,"No",5,"7 - Never","7 - Never","No","No","Yes",NA,"Yes","No","Yes",7,"4 - Very worried",9,"5 - Less than 4 times a week but at least once a week","4 - Less than once a day but at least 4 times a week",0,"4 - I don’t smoke now but I used to","1 - Every day",91.8,81.8,"5 - Never",170,52,"No",9,"Male",55,NA,"1 - Very much like me","Yes"
0.7598697,30,"5 - Every day",600,0,3,4,"3 - Hardly interested","2 - Very little","2 - A little able","2 - Very little","2 - A little confident",4,6,6,3,4,5,5,"Yes",6,"5 - Once a week","3","3 - About the same","Yes","3 - Unsafe","2 - Good","3 - No",4,3,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"4 - Very worried",7,"2 - Twice a day","2 - Twice a day",3,"4 - I don’t smoke now but I used to","2 - Several times a week",13.2,9.8,"4 - Less than monthly",158,58,"Yes",7,"Female",32,"Legally married","3 - Somewhat like me","Yes"
0.5616607,30,"2 - Only occasionally",NA,7,9,5,"4 - Not at all interested","2 - Very little",NA,"2 - Very little","2 - A little confident",9,5,10,5,5,8,NA,"Yes",10,"6 - Several times a week","3","4 - More than most","No","2 - Safe","2 - Good","3 - No",10,5,"No",10,"7 - Never","1 - Every day","No","Yes","No",2001,"Yes","No","No",10,"4 - Very worried",8,"6 - Less than once a week","1 - Three times or more a day",7,"2 - I smoke daily, 9 or fewer cigarettes","2 - Several times a week",26.4,26.4,"4 - Less than monthly",176,65,"No",10,"Female",52,"Legally married","1 - Very much like me","Yes"
0.49873337,60,"5 - Every day",180,5,5,5,"4 - Not at all interested","1 - Not at all","1 - Not at all able","1 - Not at all","1 - Not at all confident",5,5,5,2,0,0,0,"Yes",7,"6 - Several times a week","4-6","3 - About the same","No","2 - Safe","4 - Bad","3 - No",7,7,"Yes",7,"5 - Only on special holy days","1 - Every day","No","Yes","Yes",NA,"Yes","Yes","Yes",0,"1 - Not at all worried",5,"3 - Once a day","3 - Once a day",1,"6 - I have never smoked","4 - 2-3 times a month",13.2,13.2,"4 - Less than monthly",162,80,"No",5,"Female",71,"Legally married","2 - Like me","Yes"
0.88864833,0,"5 - Every day",300,2,7,4,"4 - Not at all interested",NA,"1 - Not at all able",NA,"1 - Not at all confident",NA,3,4,3,3,3,1,"Yes",7,"6 - Several times a week","3","2 - Less than most","Yes","2 - Safe","2 - Good","3 - No",6,5,"Yes",5,"5 - Only on special holy days","4 - At least once a month","No","Yes","Yes",NA,"No","Yes","Yes",6,"4 - Very worried",4,"4 - Less than once a day but at least 4 times a week","5 - Less than 4 times a week but at least once a week",2,"6 - I have never smoked","1 - Every day",26.4,21.1,"3 - Monthly",176,88,"No",7,"Male",51,NA,NA,"No"
0.59527254,15,"5 - Every day",240,8,8,5,"1 - Very interested","3 - Some","2 - A little able","3 - Some","2 - A little confident",7,6,5,5,4,6,6,"Not eligible to vote",8,"6 - Several times a week","4-6","3 - About the same","No","1 - Very safe","1 - Very good","3 - No",8,8,"No",0,"5 - Only on special holy days","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",5,"3 - Somewhat worried",7,"4 - Less than once a day but at least 4 times a week","3 - Once a day",1,"2 - I smoke daily, 9 or fewer cigarettes","3 - Once a week",36,113.6,"2 - Weekly",186,78,"No",8,"Male",21,NA,"2 - Like me","No"
0.3803645,60,"5 - Every day",120,5,8,7,"3 - Hardly interested","4 - A lot","3 - Quite able","3 - Some","2 - A little confident",5,9,9,5,5,7,7,"No",6,"6 - Several times a week","3","2 - Less than most","No","2 - Safe","3 - Fair","2 - Yes to some extent",9,7,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"4 - Very worried",8,"3 - Once a day","1 - Three times or more a day",7,"6 - I have never smoked","6 - Less than once a month",10,20,"5 - Never",165,63,"No",8,"Female",16,NA,"2 - Like me","Yes"
0.4967167,90,"5 - Every day",240,6,8,5,"1 - Very interested","2 - Very little","2 - A little able","2 - Very little","2 - A little confident",4,7,5,4,2,7,9,"Yes",7,"6 - Several times a week","4-6","3 - About the same","Yes","2 - Safe","3 - Fair","3 - No",8,8,"Yes",8,"3 - Once a week","3 - Once a week","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"3 - Somewhat worried",8,"5 - Less than 4 times a week but at least once a week","3 - Once a day",3,"4 - I don’t smoke now but I used to","1 - Every day",13.2,59.6,"5 - Never",181,70,"No",6,"Male",87,"Legally married","1 - Very much like me","Yes"
0.40151104,120,"5 - Every day",480,7,7,7,"1 - Very interested","3 - Some","3 - Quite able","3 - Some","3 - Quite confident",7,8,8,6,5,6,7,"Yes",9,"5 - Once a week","3","4 - More than most","No","1 - Very safe","1 - Very good","3 - No",8,8,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",10,"4 - Very worried",9,"1 - Three times or more a day","3 - Once a day",3,"4 - I don’t smoke now but I used to","1 - Every day",26.4,26.4,"4 - Less than monthly",188,80,"No",8,"Male",59,NA,"3 - Somewhat like me","Yes"
0.52793413,0,"2 - Only occasionally",NA,1,2,2,"4 - Not at all interested","2 - Very little","1 - Not at all able","1 - Not at all","1 - Not at all confident",0,0,8,2,2,2,6,"Yes",2,"6 - Several times a week","2","1 - Much less than most","Yes","3 - Unsafe","4 - Bad","1 - Yes a lot",4,NA,"No",0,"7 - Never","7 - Never","Yes","Yes","Yes",NA,"Yes","Yes","Yes",9,"5 - Extremely worried",3,"3 - Once a day","4 - Less than once a day but at least 4 times a week",0,"1 - I smoke daily, 10 or more cigarettes","4 - 2-3 times a month",21.1,21.1,"1 - Daily or almost daily",165,67,"Yes",2,"Female",64,NA,"2 - Like me","Yes"
0.4010563,30,"5 - Every day",420,7,6,5,"3 - Hardly interested","3 - Some","1 - Not at all able","4 - A lot","1 - Not at all confident",5,6,6,4,5,6,5,"Not eligible to vote",7,"3 - Once a month","4-6","1 - Much less than most","No","2 - Safe","2 - Good","3 - No",6,6,"Yes",6,"6 - Less often","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"3 - Somewhat worried",6,"6 - Less than once a week","5 - Less than 4 times a week but at least once a week",3,"6 - I have never smoked","7 - Never",NA,NA,"6 - Not applicable",192,70,"No",8,"Male",19,NA,"3 - Somewhat like me","Yes"
1.71537,60,"4 - Most days",15,6,6,6,"3 - Hardly interested","1 - Not at all","1 - Not at all able","1 - Not at all","1 - Not at all confident",2,2,6,2,2,4,NA,"Yes",8,"6 - Several times a week","4-6","3 - About the same","No","1 - Very safe","2 - Good","2 - Yes to some extent",8,8,"Yes",9,"4 - At least once a month","1 - Every day","No","Yes","Yes",NA,"Yes","Yes","Yes",2,"3 - Somewhat worried",8,"4 - Less than once a day but at least 4 times a week","3 - Once a day",5,"4 - I don’t smoke now but I used to","4 - 2-3 times a month",0,72,"5 - Never",160,60,"No",7,"Female",75,"Legally married","5 - Not like me","Yes"
0.64759135,15,"5 - Every day",180,6,6,6,"4 - Not at all interested","1 - Not at all","1 - Not at all able","1 - Not at all","1 - Not at all confident",NA,NA,7,NA,NA,NA,NA,"Not eligible to vote",7,"6 - Several times a week","4-6","3 - About the same","No","1 - Very safe","2 - Good","3 - No",6,6,"Yes",10,"6 - Less often","1 - Every day","Yes","No","No",2017,"No","No","No",1,"1 - Not at all worried",8,"3 - Once a day","5 - Less than 4 times a week but at least once a week",6,"6 - I have never smoked","3 - Once a week",100,100,"2 - Weekly",194,93,"No",8,"Male",23,NA,"3 - Somewhat like me","Yes"
0.56987005,2,"5 - Every day",600,6,8,5,"3 - Hardly interested","1 - Not at all","3 - Quite able","1 - Not at all","3 - Quite confident",2,6,7,3,2,2,7,"Yes",8,"6 - Several times a week","3","4 - More than most","Yes","3 - Unsafe","2 - Good","3 - No",4,4,"Yes",7,"6 - Less often","2 - More than once a week","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"3 - Somewhat worried",6,"5 - Less than 4 times a week but at least once a week","4 - Less than once a day but at least 4 times a week",2,"5 - I have only smoked a few times","5 - Once a month",0,10,"4 - Less than monthly",164,78,"No",8,"Female",36,"Legally married","5 - Not like me","Yes"
0.79906136,180,"2 - Only occasionally",NA,3,5,5,"4 - Not at all interested","1 - Not at all","1 - Not at all able","2 - Very little","1 - Not at all confident",1,1,5,1,1,1,1,"No",9,"6 - Several times a week","2","3 - About the same","No","3 - Unsafe","2 - Good","2 - Yes to some extent",8,7,"Yes",7,"6 - Less often","6 - Less often","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"4 - Very worried",6,"3 - Once a day","3 - Once a day",4,"4 - I don’t smoke now but I used to","6 - Less than once a month",0,0,"5 - Never",156,74,"No",8,"Female",70,"Legally married","2 - Like me","Yes"
0.5565722,60,"5 - Every day",120,3,5,7,"3 - Hardly interested","1 - Not at all","2 - A little able","2 - Very little","3 - Quite confident",1,1,1,1,1,1,1,"No",8,"6 - Several times a week","1","4 - More than most","No","2 - Safe","3 - Fair","2 - Yes to some extent",7,7,"No",3,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"3 - Somewhat worried",7,"3 - Once a day","1 - Three times or more a day",7,"4 - I don’t smoke now but I used to","2 - Several times a week",85.2,39.6,"2 - Weekly",163,56,"Yes",8,"Female",58,"Legally married","4 - A little like me","Yes"
0.42108577,180,"4 - Most days",60,6,7,7,"1 - Very interested","2 - Very little","2 - A little able","2 - Very little","2 - A little confident",6,6,5,4,6,4,6,"Yes",9,"6 - Several times a week","3","2 - Less than most","Yes","2 - Safe","2 - Good","2 - Yes to some extent",2,6,"Yes",7,"7 - Never","3 - Once a week","Yes","Yes","Yes",NA,"Yes","Yes","Yes",0,"5 - Extremely worried",7,"2 - Twice a day","2 - Twice a day",0,"6 - I have never smoked","6 - Less than once a month",41.1,13.2,"5 - Never",160,NA,"No",8,"Female",81,"Living with my partner - legally recognised","5 - Not like me","Yes"
0.5616607,5,"5 - Every day",120,8,2,9,"4 - Not at all interested","2 - Very little","1 - Not at all able","3 - Some","1 - Not at all confident",8,9,9,2,2,5,6,"Not eligible to vote",10,"3 - Once a month","4-6","1 - Much less than most","No","1 - Very safe","1 - Very good","3 - No",8,10,"No",7,"7 - Never","3 - Once a week","No","No","No",2022,"Yes","No","No",1,"2 - Not very worried",8,"3 - Once a day","2 - Twice a day",7,"4 - I don’t smoke now but I used to","5 - Once a month",13.2,39.6,"5 - Never",168,77,"No",10,"Female",38,"Living with my partner - legally recognised","1 - Very much like me","Yes"
0.7009294,150,"5 - Every day",240,5,8,5,"3 - Hardly interested","3 - Some","5 - Completely able","2 - Very little","3 - Quite confident",5,5,5,3,0,0,1,"No",5,"7 - Every day","4-6","3 - About the same","Yes","1 - Very safe","1 - Very good","3 - No",6,2,"Yes",5,"7 - Never","5 - Only on special holy days","No","No","No",1998,"No","No","No",0,"1 - Not at all worried",5,"4 - Less than once a day but at least 4 times a week","3 - Once a day",NA,"3 - I smoke but not every day","7 - Never",NA,NA,"6 - Not applicable",182,83,"No",3,"Male",26,NA,NA,"No"
0.36628547,30,"5 - Every day",480,5,6,5,"4 - Not at all interested","1 - Not at all","1 - Not at all able","2 - Very little","1 - Not at all confident",5,4,6,5,5,6,6,"Yes",7,"5 - Once a week","2","3 - About the same","No","3 - Unsafe","2 - Good","3 - No",9,7,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"3 - Somewhat worried",7,"3 - Once a day","3 - Once a day",2,"3 - I smoke but not every day","3 - Once a week",26.4,21.1,"2 - Weekly",170,62,"No",8,"Female",60,NA,"3 - Somewhat like me","Yes"
0.4711317,5,"5 - Every day",120,8,8,7,"3 - Hardly interested","2 - Very little","2 - A little able","3 - Some","1 - Not at all confident",5,7,8,3,3,3,3,"Yes",8,"7 - Every day","3","2 - Less than most","No","2 - Safe","2 - Good","3 - No",6,5,"No",3,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"4 - Very worried",7,"4 - Less than once a day but at least 4 times a week","4 - Less than once a day but at least 4 times a week",2,"6 - I have never smoked","4 - 2-3 times a month",0,6.6,"3 - Monthly",166,55,"No",8,"Female",29,"Living with my partner - not legally recognised","2 - Like me","Yes"
0.5616364,20,"5 - Every day",120,6,6,6,"2 - Quite interested","3 - Some","3 - Quite able","3 - Some","4 - Very confident",6,7,7,6,5,6,5,"Yes",8,"6 - Several times a week","4-6","2 - Less than most","No","2 - Safe","2 - Good","3 - No",7,5,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"3 - Somewhat worried",5,"1 - Three times or more a day","3 - Once a day",7,"6 - I have never smoked","7 - Never",NA,NA,"6 - Not applicable",169,69,"No",7,"Female",34,"Living with my partner - legally recognised","3 - Somewhat like me","Yes"
0.72283894,90,"5 - Every day",480,4,8,3,"1 - Very interested","2 - Very little","2 - A little able","3 - Some","2 - A little confident",9,10,10,8,8,9,7,"No",10,"4 - Several times a month","4-6","3 - About the same","No","1 - Very safe","1 - Very good","3 - No",9,9,"Yes",10,"7 - Never","1 - Every day","No","No","No",2015,"No","No","No",6,"3 - Somewhat worried",8,"1 - Three times or more a day","1 - Three times or more a day",0,"4 - I don’t smoke now but I used to","7 - Never",NA,NA,"6 - Not applicable",180,120,"No",10,"Male",47,"Legally married","1 - Very much like me","Yes"
0.47480643,90,"5 - Every day",120,6,4,6,"4 - Not at all interested","2 - Very little","2 - A little able","2 - Very little","2 - A little confident",3,4,5,2,3,3,3,"No",6,"4 - Several times a month","3","2 - Less than most","No","2 - Safe","4 - Bad","1 - Yes a lot",2,3,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"4 - Very worried",5,"3 - Once a day","3 - Once a day",3,"4 - I don’t smoke now but I used to","3 - Once a week",26.4,96,"2 - Weekly",182,81,"Yes",6,"Male",59,"Living with my partner - not legally recognised","2 - Like me","Yes"
0.5036396,60,"5 - Every day",90,7,7,9,"2 - Quite interested","2 - Very little","2 - A little able","3 - Some","2 - A little confident",7,8,8,7,8,6,7,"Yes",9,"4 - Several times a month","3","2 - Less than most","No","2 - Safe","2 - Good","2 - Yes to some extent",8,8,"Yes",8,"6 - Less often","1 - Every day","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"4 - Very worried",8,"3 - Once a day","3 - Once a day",0,"4 - I don’t smoke now but I used to","6 - Less than once a month",0,13.2,"5 - Never",170,61,"No",9,"Male",78,NA,"2 - Like me","Yes"
0.7356978,705,"5 - Every day",90,2,5,5,"1 - Very interested","4 - A lot","5 - Completely able","4 - A lot","5 - Completely confident",7,7,7,6,7,7,8,"Yes",8,"7 - Every day","7-9","3 - About the same","Yes","2 - Safe","2 - Good","2 - Yes to some extent",7,7,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"3 - Somewhat worried",8,"3 - Once a day","2 - Twice a day",4,"5 - I have only smoked a few times","2 - Several times a week",13.2,85.2,"5 - Never",175,83,"No",8,"Male",63,"Legally married","4 - A little like me","Yes"
0.4652673,1196,"5 - Every day",90,7,7,4,"4 - Not at all interested","2 - Very little","2 - A little able","2 - Very little","1 - Not at all confident",3,8,8,3,3,5,6,"Yes",8,"5 - Once a week","4-6","4 - More than most","No","1 - Very safe","1 - Very good","3 - No",8,7,"Yes",6,"5 - Only on special holy days","6 - Less often","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"3 - Somewhat worried",7,"2 - Twice a day","1 - Three times or more a day",7,"5 - I have only smoked a few times","5 - Once a month",0,13.2,"5 - Never",179,74,"No",8,"Male",40,"Legally married","4 - A little like me","Yes"
